facility_id,report_year,report_month,numerator,denominator,readmission_rate_pct,performance_status,kpi_name,facility_name,region
NH-021,2025,6,9,38,23.68,ALERT,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,7,7,39,17.95,ON TARGET,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,8,4,40,10.0,ON TARGET,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,9,1,39,2.56,ON TARGET,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,10,9,39,23.08,ALERT,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,11,8,37,21.62,WARNING,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2025,12,10,39,25.64,ALERT,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2026,1,7,37,18.92,WARNING,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2026,2,7,38,18.42,WARNING,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2026,3,8,38,21.05,WARNING,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-021,2026,4,11,39,28.21,ALERT,30-Day Readmission Rate,Albany Care Center 4,Capital Region
NH-022,2025,4,7,28,25.0,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,5,7,31,22.58,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,6,14,31,45.16,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,7,8,29,27.59,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,8,7,30,23.33,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,9,7,31,22.58,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,10,2,30,6.67,ON TARGET,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,11,8,30,26.67,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2025,12,9,31,29.03,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2026,1,8,30,26.67,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2026,2,6,30,20.0,WARNING,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2026,3,3,30,10.0,ON TARGET,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-022,2026,4,11,30,36.67,ALERT,30-Day Readmission Rate,Brooklyn Care Center 4,NYC Metro
NH-023,2025,4,5,25,20.0,WARNING,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,5,4,25,16.0,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,6,6,25,24.0,ALERT,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,7,1,25,4.0,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,8,8,24,33.33,ALERT,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,9,7,25,28.0,ALERT,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,10,3,24,12.5,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,11,3,23,13.04,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2025,12,4,25,16.0,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2026,1,5,25,20.0,WARNING,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2026,2,6,25,24.0,ALERT,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2026,3,4,25,16.0,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-023,2026,4,4,25,16.0,ON TARGET,30-Day Readmission Rate,Huntington Care Center 4,Long Island
NH-024,2025,4,7,39,17.95,ON TARGET,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,5,9,37,24.32,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,6,14,38,36.84,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,7,12,38,31.58,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,8,9,38,23.68,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,9,7,38,18.42,WARNING,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,10,13,38,34.21,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,11,14,39,35.9,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2025,12,14,38,36.84,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2026,1,11,39,28.21,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2026,2,9,35,25.71,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2026,3,6,38,15.79,ON TARGET,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-024,2026,4,13,39,33.33,ALERT,30-Day Readmission Rate,Malone Care Center 4,North Country
NH-025,2025,4,4,35,11.43,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,5,3,35,8.57,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,6,5,33,15.15,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,7,6,33,18.18,WARNING,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,8,3,34,8.82,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,9,2,34,5.88,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,10,2,34,5.88,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,11,6,35,17.14,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2025,12,7,34,20.59,WARNING,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2026,1,3,33,9.09,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2026,2,5,34,14.71,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2026,3,5,34,14.71,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-025,2026,4,3,34,8.82,ON TARGET,30-Day Readmission Rate,Olean Care Center 5,Western NY
NH-026,2025,4,2,31,6.45,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,5,6,31,19.35,WARNING,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,6,4,31,12.9,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,7,6,32,18.75,WARNING,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,8,1,29,3.45,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,9,2,31,6.45,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,10,3,31,9.68,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,11,2,30,6.67,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2025,12,4,32,12.5,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2026,1,6,31,19.35,WARNING,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2026,2,6,30,20.0,WARNING,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2026,3,4,32,12.5,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-026,2026,4,5,31,16.13,ON TARGET,30-Day Readmission Rate,Syracuse Care Center 5,Central NY
NH-027,2025,4,10,39,25.64,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,5,7,39,17.95,ON TARGET,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,6,13,42,30.95,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,7,8,40,20.0,WARNING,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,8,9,40,22.5,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,9,5,39,12.82,ON TARGET,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,10,8,41,19.51,WARNING,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,11,14,41,34.15,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2025,12,10,41,24.39,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2026,1,10,41,24.39,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2026,2,11,41,26.83,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2026,3,11,40,27.5,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-027,2026,4,11,40,27.5,ALERT,30-Day Readmission Rate,Troy Care Center 5,Capital Region
NH-028,2025,4,2,19,10.53,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,5,3,20,15.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,6,2,20,10.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,7,6,18,33.33,ALERT,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,8,5,20,25.0,ALERT,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,9,1,20,5.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,10,1,20,5.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,11,1,20,5.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2025,12,3,20,15.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2026,1,2,18,11.11,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2026,2,1,20,5.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2026,3,1,20,5.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-028,2026,4,2,20,10.0,ON TARGET,30-Day Readmission Rate,Queens Care Center 5,NYC Metro
NH-029,2025,4,6,21,28.57,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,5,5,23,21.74,WARNING,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,6,8,23,34.78,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,7,7,23,30.43,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,8,6,24,25.0,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,9,5,24,20.83,WARNING,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,10,7,24,29.17,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,11,8,24,33.33,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2025,12,6,24,25.0,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2026,1,5,24,20.83,WARNING,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2026,2,10,24,41.67,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2026,3,11,24,45.83,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-029,2026,4,11,24,45.83,ALERT,30-Day Readmission Rate,Oyster Bay Care Center 5,Long Island
NH-030,2025,4,4,45,8.89,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,5,6,44,13.64,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,6,7,43,16.28,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,7,6,44,13.64,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,8,2,43,4.65,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,9,7,43,16.28,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,10,7,44,15.91,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,11,6,45,13.33,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2025,12,7,43,16.28,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2026,1,5,43,11.63,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2026,2,11,45,24.44,ALERT,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2026,3,6,44,13.64,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-030,2026,4,3,45,6.67,ON TARGET,30-Day Readmission Rate,Canton Care Center 5,North Country
NH-031,2025,4,10,36,27.78,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,5,8,34,23.53,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,6,8,35,22.86,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,7,9,36,25.0,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,8,5,35,14.29,ON TARGET,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,9,8,35,22.86,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,10,11,34,32.35,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,11,10,35,28.57,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2025,12,9,36,25.0,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2026,1,10,34,29.41,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2026,2,7,34,20.59,WARNING,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2026,3,14,34,41.18,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-031,2026,4,12,34,35.29,ALERT,30-Day Readmission Rate,Buffalo Care Center 6,Western NY
NH-032,2025,4,0,16,0.0,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,5,1,17,5.88,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,6,3,17,17.65,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,7,3,17,17.65,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,8,0,16,0.0,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,9,2,17,11.76,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,10,5,16,31.25,ALERT,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,11,0,16,0.0,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2025,12,3,17,17.65,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2026,1,1,14,7.14,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2026,2,2,16,12.5,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2026,3,0,17,0.0,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-032,2026,4,2,17,11.76,ON TARGET,30-Day Readmission Rate,Utica Care Center 6,Central NY
NH-033,2025,4,5,40,12.5,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,5,3,41,7.32,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,6,2,40,5.0,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,7,4,40,10.0,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,8,7,40,17.5,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,9,2,39,5.13,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,10,2,41,4.88,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,11,5,40,12.5,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2025,12,6,40,15.0,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2026,1,3,41,7.32,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2026,2,9,41,21.95,WARNING,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2026,3,7,41,17.07,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-033,2026,4,6,40,15.0,ON TARGET,30-Day Readmission Rate,Schenectady Care Center 6,Capital Region
NH-034,2025,4,6,46,13.04,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,5,5,45,11.11,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,6,7,46,15.22,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,7,6,46,13.04,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,8,7,46,15.22,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,9,8,46,17.39,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,10,8,44,18.18,WARNING,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,11,15,46,32.61,ALERT,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2025,12,6,44,13.64,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2026,1,9,45,20.0,WARNING,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2026,2,6,45,13.33,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2026,3,5,45,11.11,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-034,2026,4,4,46,8.7,ON TARGET,30-Day Readmission Rate,Manhattan Care Center 6,NYC Metro
NH-035,2025,4,5,52,9.62,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,5,8,53,15.09,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,6,4,52,7.69,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,7,5,53,9.43,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,8,4,51,7.84,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,9,6,53,11.32,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,10,3,52,5.77,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,11,4,52,7.69,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2025,12,6,50,12.0,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2026,1,6,51,11.76,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2026,2,3,52,5.77,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2026,3,6,51,11.76,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-035,2026,4,7,51,13.73,ON TARGET,30-Day Readmission Rate,Islip Care Center 6,Long Island
NH-036,2025,4,7,46,15.22,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,5,8,47,17.02,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,6,10,47,21.28,WARNING,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,7,6,46,13.04,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,8,7,46,15.22,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,9,7,45,15.56,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,10,7,46,15.22,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,11,4,45,8.89,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2025,12,3,42,7.14,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2026,1,11,46,23.91,ALERT,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2026,2,10,46,21.74,WARNING,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2026,3,7,45,15.56,ON TARGET,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-036,2026,4,9,45,20.0,WARNING,30-Day Readmission Rate,Watertown Care Center 6,North Country
NH-037,2025,4,7,38,18.42,WARNING,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,5,7,39,17.95,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,6,6,39,15.38,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,7,4,39,10.26,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,8,8,38,21.05,WARNING,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,9,5,38,13.16,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,10,7,37,18.92,WARNING,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,11,5,36,13.89,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2025,12,6,38,15.79,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2026,1,6,38,15.79,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2026,2,5,39,12.82,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2026,3,5,39,12.82,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-037,2026,4,7,39,17.95,ON TARGET,30-Day Readmission Rate,Niagara Falls Care Center 7,Western NY
NH-038,2025,4,15,56,26.79,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,5,11,56,19.64,WARNING,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,6,11,55,20.0,WARNING,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,7,17,56,30.36,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,8,10,53,18.87,WARNING,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,9,8,54,14.81,ON TARGET,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,10,8,54,14.81,ON TARGET,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,11,10,54,18.52,WARNING,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2025,12,7,55,12.73,ON TARGET,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2026,1,15,57,26.32,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2026,2,14,57,24.56,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2026,3,13,54,24.07,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-038,2026,4,17,53,32.08,ALERT,30-Day Readmission Rate,Rome Care Center 7,Central NY
NH-039,2025,4,6,24,25.0,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,5,6,26,23.08,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,6,9,26,34.62,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,7,9,26,34.62,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,8,7,26,26.92,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,9,4,25,16.0,ON TARGET,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,10,8,24,33.33,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,11,10,25,40.0,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2025,12,2,25,8.0,ON TARGET,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2026,1,6,26,23.08,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2026,2,9,24,37.5,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2026,3,11,25,44.0,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-039,2026,4,6,25,24.0,ALERT,30-Day Readmission Rate,Saratoga Springs Care Center 7,Capital Region
NH-040,2025,4,14,41,34.15,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,5,11,42,26.19,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,6,12,41,29.27,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,7,6,41,14.63,ON TARGET,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,8,21,43,48.84,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,9,12,42,28.57,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,10,15,43,34.88,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,11,6,43,13.95,ON TARGET,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2025,12,8,42,19.05,WARNING,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2026,1,8,42,19.05,WARNING,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2026,2,14,42,33.33,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2026,3,12,42,28.57,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-040,2026,4,11,42,26.19,ALERT,30-Day Readmission Rate,Staten Island Care Center 7,NYC Metro
NH-041,2025,4,14,42,33.33,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,5,13,42,30.95,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,6,15,43,34.88,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,7,11,41,26.83,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
NH-041,2025,8,10,43,23.26,ALERT,30-Day Readmission Rate,Hempstead Care Center 7,Long Island
